CS_Type,Connection_1,Connection_2,Connection_3,Connection_4,Connection_5,Connection_6,Connection_7,Connection_8,Connection_9,Connection_10,Connection_11,Connection_12,Connection_13,Connection_14,Connection_15,Connection_16,Connection_17,Connection_18,Connection_19,Connection_20,Connection_21,Connection_22,Connection_23,Connection_24,Connection_25,Connection_26,Connection_27,Connection_28,Connection_29,Connection_30,Phase,pID,Rating,SCR
CSpACQ,0.8700474144,0.6475269055,0.7777014882,0.7959111098,0.8018371409,1.076640222,0.6810937251,0.7865594577,1.008290132,0.9935428025,1.520894177,1.297901238,1.231810493,1.34091923,1.393137925,1.118087923,0.9138254137,0.7523814123,1.00049606,0.9683205929,0.859825245,0.8822164975,0.6197093464,0.757394111,0.9485130738,0.8249302278,0.8251980621,0.6147758598,0.7060750196,0.9192386763,EXT,p030,10,-0.6709004038666667
CSpNR,0.5698482629,0.05506930016,0.396515256,0.8713627538,1.797528858,0.1358620551,-0.02019232576,-0.03131068422,0.0920351589,0.1017332785,0.6874884763,-0.8141887549,-0.2575472327,-2.192789188,1.607314217,0.7217702141,-0.1358363272,-0.05086541114,1.124969136,1.458145453,0.2845705073,0.1128996936,-0.05778587308,0.203715581,0.1841683707,0.4353412747,0.09036616849,0.02761500824,0.193408288,0.1448181926,EXT,p001,0,-1.0791577476666667
CSpNR,0.1105994924,0.05420784614,0.07319192174,0.2611212083,0.187666705,0.1231091772,0.1325374365,0.195781093,0.5429334718,0.005294831247,1.472973635,2.472311249,-0.3622224147,0.6494059247,-0.6072899496,0.4058146849,0.7426691964,-0.1073730461,1.077847018,0.1687645172,0.2547082491,0.3308597214,0.02075929131,0.1738096497,0.6985236337,0.1481980211,0.01337187241,-0.01606725014,0.02365892099,0.5680908735,EXT,p002,1,-0.6027364352166666
CSpNR,0.4140602743,0.09637388259,0.196908276,1.018691834,0.8507135525,0.2043308599,0.00292481256,0.05243905637,0.1246352252,-0.03244300019,0.9925965188,0.08905474506,1.266849734,1.459375052,1.233300105,0.461339286,0.2529813097,0.2983607645,1.200338503,1.208429417,0.442622867,0.112034408,0.04755797703,0.2139187115,0.4132474883,0.2701130165,-0.009503557414,0.03269205137,0.1618719796,0.3402861229,EXT,p003,10,-0.7461152792333333
CSpNR,0.2312176212,-0.2199487288,-0.244227696,-0.00151068472,0.01794396881,0.6215063419,-0.08510434658,-0.0661039762,1.22942835,0.8529079674,-1.331687255,-0.3081890971,0.4725019177,0.3400504427,0.3036699864,-0.8717631719,-0.1212225384,0.3035725633,-0.2368434931,-0.6282235469,0.02686842842,0.5179113105,0.05157779055,-0.0734850595,1.115027125,0.01455125284,0.1948636989,0.02278115156,-0.1084686009,0.6219718347,EXT,p004,2,-1.3426142065
CSpNR,0.091791467400000007,0.1394820446,-0.2386238798,-0.6139896957,-0.759996811,0.03799870473,-0.01378653194,0.09821736452,-0.1928508142,0.125890823,0.5098755048,-0.1248679191,-0.212039825,0.04886237301,-0.5207128963,-1.051683064,0.9468328938,-0.2527539297,0.8372682436,0.8627585234,-0.2492638933,-0.1713734638,-0.004310263102,0.06890581392,0.4675319936,-0.1702197191,0.05990657256,-0.03354029782,0.04120874186,0.3557036797,EXT,p005,0,-1.3887367625
CSpNR,-0.05870714405,0.053357658,-0.2555867108,0.2463811811,0.03917051263,-0.01996072094,-0.1479384025,-0.08796557527,0.2372844022,-0.8301364357,1.113811284,-2.579530735,-0.4148408585,4.467562964,2.367014004,-0.3278853414,-0.0903962752,-0.02675067224,-0.7442346373,-0.2330664942,0.04333253313,0.02277508607,0.04107165916,-0.1091889456,0.5228097422,0.00112893977,-0.1114929576,0.01293135585,-0.01575875766,0.3244836353,EXT,p006,1,NA
CSpNR,1.006537646,0.01662910983,0.1656880297,0.5580891157,0.7514614276,0.6067597501,-0.01062715323,0.08066416714,1.034616911,1.165423685,0.05087017237,-0.05670587934,1.139936615,-0.6153748419,-0.8579446994,0.191534718,0.1656192013,0.3517491359,0.5873449284,0.5039842821,0.1562544407,0.5277719378,-0.05642582968,0.1497341713,0.9764593379,0.189543684,0.5202119939,-0.06559294704,0.1039108744,0.8646888702,EXT,p007,2,-1.0841126115
CSpNR,0.4670322281,0.19316676,-0.04318123956,-0.007569048369,0.2284146982,0.3524675583,0.08185086373,-0.02537998611,0.1588043113,0.41608787,1.614261829,0.9902630556,0.3646326329,0.9689410823,0.797609385,-0.3603792099,-0.2510403199,0.3544364071,-0.2893753013,-1.096179747,-0.001007185351,0.1975482368,0.1005874476,-0.02702755873,0.9881938048,0.09613349122,0.260376591,0.0479890145,-0.06343054421,0.4864595147,EXT,p008,0,-1.5165730763333334
CSpNR,0.7833868881,0.07532453955,0.05997976029,1.240308152,1.81230161,0.5395689758,-0.004427732232,-0.09335647351,0.743193075,0.9226996237,0.5364642797,-0.05246048772,0.693081248,0.8893365245,1.428366769,0.1108422311,-0.4470628397,0.2379380349,-0.04177912029,0.2467861998,0.6793806326,0.6104132267,0.07201324478,0.03283922042,1.374335504,0.4264566812,0.322232611,0.04852302089,0.03917005731,0.5775420655,EXT,p009,0,-0.6743646172166666
CSpNR,0.3335102077,0.03984974496,0.1655993034,0.03722352516,-0.4203952306,0.2182601963,0.1599889525,-0.04994673901,0.1027620461,0.222549206,0.2577302695,1.599092254,-0.5098423617,-0.04337508678,-0.4814599253,0.9620806354,-0.5211860221,-0.4329762758,-0.4723506267,0.7276498631,0.02040530868,0.07810176963,-0.009488351616,-0.03895948207,0.4531598521,-0.09470902549,0.08561966753,-0.01263873191,0.03199196658,0.2164952492,EXT,p010,1,-1.6259321726666667
CSpNR,0.6408316616,-0.1441381129,0.2617471357,0.3132324993,0.5340762702,0.974018183,-0.0315073616,0.3460175933,0.6719187361,0.6811897203,-1.223080386,-0.1685505892,0.3449859845,0.3230214878,-1.593113525,1.301649715,1.163420587,0.2073385183,0.6218531924,1.440688011,0.169002563,0.2746403102,0.03162676635,0.07837559581,0.6167759603,0.2941401815,0.2388620249,-0.1101225849,0.1572962563,0.5891357457,EXT,p011,5,-1.1782427261833333
CSpNR,0.5396134707,0.1093315459,0.2174138136,-0.1289105145,-0.5626814162,0.4620365354,0.1355059952,0.2874703228,0.6208287053,0.2322384473,0.3121635158,0.5610782941,0.4635684959,-1.631916921,-1.610900791,0.7169843477,1.117313569,0.4901608036,0.7112832958,1.397407557,-0.04821565636,0.1831996556,-0.1248736015,0.05157115789,0.7594441703,-0.1015864934,0.0429237618,-0.0804210584,0.07166706116,0.61668241049999994,EXT,p013,0,-0.8253608059666666
CSpNR,0.5919248565,0.4409335276,0.1442523534,0.9194148206,0.7010314584,0.8656661018,0.3962234448,-0.03066404527,1.178799622,0.7853556525,1.280196016,0.761680842,-0.1836986521,1.157107003,1.000742377,0.2589340136,-0.08116890961,-0.142492537,0.6432133905,0.7347694529,0.5985493583,0.5298996915,0.2761818556,0.2194413576,0.7169896827,0.6511731352,0.498651065,0.3206540963,0.3431549766,1.029651001,EXT,p014,1,-0.6723795333666667
CSpNR,0.240101659,-0.04903655005,-0.0830348363,-0.3221319093,-0.006787210761,0.1792720229,-0.06627615834,-0.110073954,-0.2594445794,0.03349977938,-0.3482492056,-0.7851930413,1.056394173,0.1937329755,2.338580525,-0.3806369052,-0.7427229632,0.4892661578,0.008493394499,0.8437934813,-0.2297763388,-0.2863984345,0.008042917556,0.02037114231,0.7880654922,-0.04342327665,-0.006445338255,0.1054243442,0.0609668786,0.3616501059,EXT,p015,0,-2.549573889
CSpNR,0.9838607773,0.07993663736,0.2407556169,1.421235923,1.456039457,1.066525136,0.04969722964,0.1940753627,1.418716935,1.454048286,0.6358422908,0.3251408505,1.015501619,0.4192099074,0.9874695562,1.037759318,0.7740956128,0.5437756602,1.308309863,1.885969079,0.7068071165,0.6625856004,0.02589522511,0.1599633133,1.060265377,0.5983092884,0.558961725,0.05260512044,0.188508655,0.8706770816,EXT,p016,0,-0.7910116208
CSpNR,0.1171538659,0.06419377812,0.07557819681,-0.2254225243,0.1005094371,0.521999692,0.3542250185,0.618691853,0.8271131253,2.2137501,0.2743459896,0.5724711775,0.5517794994,0.7910686534,2.611887733,0.4259719214,1.168549732,0.6774585295,1.233475328,2.947836023,-0.2127997387,0.1810055489,0.1397294235,0.18134995810000001,1.218380322,-0.02684432228,0.2093104706,0.1986044197,0.1905900094,0.4403569591,EXT,p017,0,0.39368201745
CSpNR,0.46800632,-0.07718840076,0.1386179512,-0.187134182,-0.403180472,0.3900937395,-0.08398872775,0.02878573869,-0.1936467651,-0.08201734337,-0.7307317807,-1.023946052,-1.160940445,-0.8985419782,-0.7751801651,0.3606731423,0.08441435278,-0.3521524047,0.388162441,0.8922370694,-0.08149337277,-0.1457723069,-0.05557929723,0.1123717281,0.6035588099,-0.2529356926,-0.07869331414,-0.05431080239,0.2545833362,0.6486357509,EXT,p018,3,-0.6487755991999999
CSpNR,0.8017191364,0.194662107,0.2834743404,0.4869055178,0.5209252907,0.4100437795,0.1422204664,0.02116790824,0.4399056361,0.4374805943,0.8084619161,1.162557493,0.5841919798,0.9764535925,0.7242048498,1.288892559,0.1849230731,0.6291048207,1.295053782,0.7534937013,0.2448058005,0.4247286974,0.1196819076,0.1411690742,0.6745057768,0.3330977015,0.5421537113,0.1150256275,0.1094610339,0.8976525901,EXT,p019,0,NA
CSpNR,0.05219083793,-0.1323774094,0.006308296787,0.9239465311,1.062655223,0.05585900072,0.09062905934,0.04643525342,-0.6210869303,-0.1896962442,-1.786181293,1.020903989,0.2930081207,-2.057798603,2.184044178,0.01952571221,0.1329057798,0.06775499015,0.1125208134,0.5126830483,0.2835407386,-0.1911999987,-0.05100864411,0.01224062146,0.6847354961,0.181378152,-0.03945438961,0.02486096141,0.0193177815,0.3144632064,EXT,p020,0,1.4283489594999998
CSpNR,0.2512024328,0.2683232173,-0.03213782911,0.2503342792,-0.3601366074,0.1722219947,0.04797354141,0.03280054216,-0.2007759634,0.1129823884,1.406811335,0.4533269908,-0.0995074727,0.07169367964,-1.319143729,-0.149519186,0.1875503396,-0.08706885314,-0.9547186291,-2.258687695,0.2765989892,-0.2020574362,0.01977898389,-0.168268351,0.9670676579,-0.1172944201,0.07055427182,-0.09492099144,-0.1843284504,0.3179660206,EXT,p021,0,-0.6244008086666667
CSpNR,0.4817108012,0.003969195427,0.08944198028,0.0685991182,-0.02935586278,0.6393944947,-0.06715437279,0.04511054474,-0.3929670416,-0.1802804088,0.03578926399,-0.5426833809,0.9272001404,1.814309187,0.8176628316,0.6295893321,0.2378560869,0.6862501969,1.763147987,1.51442754,0.1284315942,-0.2527529801,0.1999536054,0.2596478211,0.7919944796,0.00230856053,-0.1003076853,0.08813492528,0.2044310777,0.7740718495,EXT,p022,0,-1.1768529688333333
CSpNR,0.6361964997,0.2123132033,0.07844526041,0.3498252343,0.5598410099,0.6957172168,0.06255027372,-0.1188564365,0.4880223705,1.064767934,1.55714083,0.3613286232,0.3041031079,1.600427824,0.8736526539,0.09184345167,-0.1696415077,0.07128525852,1.515696387,1.249331961,0.1166470169,0.1554983683,0.08699825872,0.3526885643,0.9892184202,0.1102151956,0.1977331524,0.02214711394,0.1773129553,0.6417465463,EXT,p023,1,-0.6953632375666666
CSpNR,0.4157078296,0.02135633082,0.02746731107,0.5628956744,0.6386055498,0.2936328506,-0.01729503778,-0.1081837917,0.2289764336,0.2197999444,0.08279401495,-0.1475467211,0.7009409685,-1.505873398,-1.787541719,0.09006449477,-0.5400222161,0.4133206462,0.136147085,-0.3879843198,0.3637499247,0.2146158536,-0.1872074213,0.02498396045,1.081266193,0.2634364806,0.1348187877,-0.1343148819,-0.04376193409,0.7113308603,EXT,p024,0,-0.6065437143
CSpNR,-0.2279375904,0.02609620047,-0.01012812906,0.5028314043,0.40308573,-0.199033327,-0.07340854263,0.003961368397,0.2938154831,0.2870797941,0.1687127527,-0.4419438799,-0.04276404043,0.354714799,1.675014896,-0.09401398125,0.02252241059,-0.04980617946,-1.116430992,-2.849772139,0.3284216262,0.1273716604,0.03181267314,-0.09087677307,1.011633846,0.1486714257,0.05931745812,0.06103925127,-0.09381822816,0.5021321993,EXT,p025,3,NA
CSpNR,0.2110976789,-0.3024867147,-0.1621527079,-0.1145247807,0.2358386578,0.2368783372,-0.2784621549,-0.04208915629,0.001188733433,-0.05483884101,-1.049935212,-0.9016542064,0.2374164694,1.194801184,0.9877815043,-0.7661274246,-0.1803539863,0.3413121575,1.002676954,0.9408009141,-0.04775632781,0.001349831043,0.1756094039,0.1081158647,0.6330946268,0.1486095011,-0.02479201949,0.1893797193,0.1271275935,0.8293521241,EXT,p026,5,NA
CSpNR,0.02517614661,-0.0773995134,0.1432424548,0.6573773067,0.3763395333,0.04793844144,0.01045361644,-0.08749300555,0.5319243374,0.4576938993,-0.4224909233,0.0710250652,-0.1583173253,-0.8786575234,0.2861966837,0.9841031617,-0.4819112983,-0.08949484055,1.560333452,1.022345048,0.5081864863,0.3477316585,-0.08940905538,0.1447989858,0.5051050462,0.4589558896,0.4317992026,0.0684351149,0.1445323649,0.9011184662,EXT,p027,6,-0.45660815213333333
CSpNR,0.202163759,-0.0576392429,0.3074510124,0.685168642,1.20795438,0.2413846872,0.01412908872,0.1676451526,0.4686106413,0.8495647746,-0.9149798259,0.2014329625,-1.19909747,0.3190234013,0.689739594,0.5021594384,0.2437752268,-0.1402166045,0.2882032767,0.4985079596,0.2599050179,0.130654906,0.001560252005,0.057217412,0.6048001803,0.316987925,0.1944166216,0.01343079792,0.07353441007,0.4097225522,EXT,p028,0,-0.5972923139
CSpNR,0.1165369988,-0.02396133148,-0.03994094165,0.3297847905,-0.02673672312,0.2333024231,-0.02303013432,-0.2810012722,-0.4403480906,-1.412557927,-0.1522088383,-0.1260534435,0.378777809,0.0116718123,-0.4347221037,-0.1404442202,-1.07822013,0.2310167728,1.115976319,1.728842245,0.1682855955,-0.207321331,-0.01246173233,0.09923914723,0.6550296292,-0.03272403094,-0.3426318168,-0.03230073034,0.08852666421,0.2930096807,EXT,p029,1,-0.3692343981666666
CSpNR,0.5403806709,0.433437399,0.4073590345,0.6730859554,0.8472122442,1.029645909,0.2388998123,0.3077381028,0.6820483212,1.069828142,0.8541037116,0.133808078,0.8892229513,0.8994712734,0.9863231437,0.6492093802,0.1732037159,0.7186010602,0.6627006307,0.8882674532,0.8747853793,0.4460856389,0.6049215937,0.5510475633,1.141009732,0.7438897334,0.4922576754,0.4377698248,0.4872724454,0.7650793964,EXT,p030,3,-1.03034170625
CSpR,-0.07224234797,0.06658562063,0.09629323391,-0.4395325033,-0.1797579858,0.02677647792,-0.006471512734,0.04449154172,-0.02349895683,-0.1286789118,1.241000074,-0.2320300474,-0.6906830525,-1.304410819,1.269076271,0.3479427437,0.2325396725,-0.1302537455,0.818529933,0.7709339226,-0.3293969451,-0.03240996043,-0.05945489209,0.2705279261,0.776483805,-0.07312450248,-0.1184283662,0.01739389293,0.1064988821,0.333105873,EXT,p001,0,-1.0747881335
CSpR,-0.05637036377,0.01615894133,-0.179017351,0.4161838618,0.2439806059,-0.09603399485,0.05857872431,-0.101412792,-0.1657369612,-0.354167119,0.2006490601,0.7429116054,0.3113541739,-0.1724088681,-0.9045152719,-1.698405163,-0.8114892722,0.2503161213,0.1510850557,2.423475254,0.6491476144,-0.145661192,-0.01435866457,0.02818687076,1.162924218,0.08967555843,-0.1166619978,-0.02548815751,0.09342576863,0.2227459547,EXT,p002,2,-1.441419148
CSpR,-0.1019068014,0.02083443002,-0.1046487704,0.04928973949,-0.1180928669,-0.07666226309,-0.1165361813,-0.2620407781,-0.3471135567,-0.4100515612,0.1272215001,-0.6783446472,0.2457982645,0.002207011768,-0.1891995097,-0.567839834,-1.562051101,0.3082244138,1.496645494,0.9947739161,0.0929967716,-0.3020847595,0.02299246112,0.2276840939,0.7928267283,-0.04314454816,-0.3152354292,-5.208695303e-4,0.1524343547,0.8205385934,EXT,p003,8,-0.7401233993666667
CSpR,0.2831802955,0.1440296228,0.1217716681,0.7210379634,0.7044510469,0.8106176954,0.02687996056,-0.04948993048,1.02267181,1.467049336,1.474571166,0.07974864162,0.6740720615,0.9123061907,0.4087056023,0.7211911036,-0.1280189825,0.4008093473,0.8943232115,1.830832755,0.7773838449,0.4208577351,0.08961837409,0.1614065602,1.297553619,0.2544678585,0.2037637953,0.008352446612,0.1191608891,0.4393511829,EXT,p004,1,0.1616037420499999
CSpR,0.4300181019,-0.05211226503,-0.07557158102,-0.1218653619,-0.5566751094,0.2648507535,-0.05364413052,-0.002663204448,-0.3555980684,-0.8634600197,-0.1368753477,-0.2305267407,0.2134462813,0.3619158797,0.1053166586,-0.2686304322,0.009638563905,0.276661252,-1.395108566,-1.221462821,-0.05433212143,-0.2202627255,0.05406440558,-0.1389372258,0.6264808778,-0.1875668295,-0.4708647818,0.01835529635,-0.1122021891,0.5589687191,EXT,p005,0,-1.3758011806666666
CSpR,-0.1224350269,0.1810416465,-0.1265257696,0.7310280149,0.7061871676,-0.1129652382,-0.1770351542,-0.2948509522,-0.2351347527,-0.2848504701,2.749977966,-2.440064233,0.2852487625,3.086543021,1.869100607,-0.2769492589,-0.5724773452,0.04052872832,-0.5643119016,0.1265993718,0.225700143,-0.07885479822,0.06641908652,-0.08067075525,0.927503119,0.13172982,-0.06588420376,0.02453247828,0.006445978412,0.5517158808,EXT,p006,1,NA
CSpR,-0.07278860288,0.1640631198,0.2685719988,0.1536543853,0.4607238911,-0.03787410767,0.1094644549,-0.07528469539,0.8305215718,0.8867285712,0.5282199154,0.6079862952,0.9775312372,0.04531057088,0.7938530846,0.3100217591,-0.1351116085,0.3523304153,-0.3754707057,-0.00915333911,0.05333439124,0.5432236273,0.006735828135,-0.1430056762,0.939246664,0.1642924644,0.5265292,0.0827174874,-0.003349191419,0.8880188406,EXT,p007,4,-1.0699871335
CSpR,-0.007673641131,-0.06752408431,-0.030583613,0.3768913023,0.3319910395,-0.01522857038,0.02264862786,-0.02467936547,0.2487748801,0.4302138684,-0.7152466428,0.3555050364,-0.1478507441,-1.048597234,-1.483806979,-0.3241634196,-0.2933622056,-0.2033087643,0.7333898874,0.712510408,0.3818890531,0.3011495862,-0.1027187351,0.06314799566,0.9135370085,0.2357674813,0.3449549532,-0.1044762283,0.04412182009,0.6123421257,EXT,p008,0,-1.5167122038333334
CSpR,-0.3119920825,0.108913999,0.1001105667,-0.01359574178,0.8533082487,-0.1913659075,0.008579701604,-0.03593309952,0.2512037895,0.5571619133,0.3454863917,0.0228279393,-0.02957735979,-0.9983390796,-0.9056451763,0.3317132497,-0.2220445585,0.01800598132,0.6343563082,2.164715666,-0.01030499211,0.2342156962,-0.1495282408,0.1065312505,1.045131078,0.1346154178,0.1361621839,-0.04310156321,0.1003744395,0.2691578758,EXT,p009,0,-0.6742338166999999
CSpR,0.1440028568,0.05822987439,0.2584187812,-0.5079207244,1.737117602,0.03560609941,-0.03317372313,-0.06144342658,0.149163025,-0.1307127154,0.284956382,-0.3499701781,0.02354192649,-1.230604791,1.10892831,1.402084634,-0.6230350439,0.05899092407,-2.172879046,2.908457599,-0.1331849347,0.06104673648,-0.05157067607,-0.0857504541,-0.3871384547,0.2099968892,-0.03600364847,0.02843711642,0.06747909269,-0.1688168952,EXT,p010,1,-1.7036787086666667
CSpR,0.1167031743,0.02198729964,0.04984065098,-0.4553081256,-0.1890917437,0.272066424,0.05097515025,0.001061084223,0.2978150677,0.1791534155,0.4125464328,0.5659201735,0.8807432884,0.1809313504,-0.08236695726,0.46751815,-0.01956305393,0.3955247522,0.009525971843,0.6697774178,-0.5776919434,0.1437295305,0.01757157186,-0.003689514101,0.7811298136,-0.2245679967,0.05664044465,0.003987592446,0.0657727574,0.6578299708,EXT,p011,4,-1.270701732
CSpR,0.2749282476,0.1249538341,0.1551881436,-0.7691709822,-0.7219861496,0.3195558849,0.021356207080000002,0.08689034789,0.4241647243,0.6522321254,0.7844996082,0.1180946638,0.4954192897,-1.470040152,-0.9734401319,0.2381126547,0.06334125677,0.1268740768,-1.012256987,0.5481984436,-0.4574746932,0.1839797353,-0.1271515924,-0.1919502927,0.1292322952,-0.1874117074,0.1182827443,-0.03547042304,0.05389924097,0.05336521038,EXT,p013,0,-0.8534350223333333
CSpR,0.6888853465,0.04370692902,-0.3592876353,0.9115617521,0.7374089747,0.4373324592,0.02224524515,-0.05032462108,0.5760363309,0.6647390629,0.1368902259,0.1171837387,0.4407449218,0.07617686654,-0.1478157398,-0.5047983772,-0.1033223647,0.1123970574,-0.2923832434,-0.3924251018,0.686559994,0.6699597559,0.02892708903,-0.1086835526,0.8967660284,0.5020412425,0.6699833344,-0.01212431608,-0.1260324002,0.8087154291,EXT,p014,1,-0.3818306679833333
CSpR,0.4661597275,0.08420181026,0.1234378549,0.2124458005,0.3086079973,0.2653843135,0.06670095141,0.1051593841,0.3359638392,0.4962479511,1.050947447,1.349355391,0.4179492413,2.178615558,2.31387974,0.7694539982,1.135042308,0.1184923455,1.073094074,1.227376375,0.126484751,0.3271302636,0.08534316691,0.104781774,0.6563401725,0.2309569837,0.6122682668,0.1278523496,0.1505247778,0.8461086855,EXT,p015,0,-2.545734373666667
CSpR,1.036181012,0.00275992187,0.2544894472,0.838960097,1.042086409,0.8222406125,-0.0482625316,0.1224028107,0.9476654229,1.092506899,-0.01703241474,-0.3936784063,0.4050139956,-1.149249916,-0.8784799448,1.024691485,0.6360278024,0.3477959411,0.006168706677,0.7142118751,0.6662076212,0.9278298967,-0.1048088421,0.03801530491,1.085103464,0.5774713144,0.7655463134,-0.06075337138,0.1083388563,0.7533005661,EXT,p016,0,-0.7742710054166666
CSpR,0.3881859409,0.03874003384,0.05341188574,0.4557592462,0.412140785,0.2974586274,0.09399809354,0.07668744072,0.4415959821,0.3963562122,0.2803072062,0.8849387488,1.033405752,0.09893398735,-0.5189420087,0.2010276246,0.3539814515,0.4855531763,0.6816655876,0.7488235104,0.4073421931,0.4970197388,0.01295633633,0.1661485009,0.9623272428,0.135841941,0.1583625818,-0.02962363102,0.07629244532,0.3717329597,EXT,p017,0,-0.19944292579999995
